"cluster_id","study","esid","zi","vi","rstudent_t","flag_rstudent","mad_center","mad_scale","flag_mad","flag_both","hatvalue"
"Wang et al (2025b)","Wang et al (2025b)",2288,-0.172762935245319,0.00263852242744063,-0.614752924523605,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.000638659968433869
"Wang et al (2025b)","Wang et al (2025b)",2289,-0.218002179106208,0.00263852242744063,-0.858621623290788,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.000638659968433869
"Wang et al (2025b)","Wang et al (2025b)",2290,-0.219015220216798,0.00263852242744063,-0.864082568177419,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.00063865996843387
"Wu et al (2020)","Wu et al (2020)",2291,-0.0979943304633728,0.00196078431372549,-0.214129867660376,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00110793126728958
"Wu et al (2020)","Wu et al (2020)",2292,-0.0908901592903552,0.00196078431372549,-0.175430795395317,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00110793126728958
"Wu et al (2020)","Wu et al (2020)",2293,-0.132068971544558,0.00444444444444444,-0.385676020572149,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000547732916485257
"Wu et al (2020)","Wu et al (2020)",2294,-0.111032438926943,0.00444444444444444,-0.275144460586086,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000547732916485261
"Wu et al (2020)","Wu et al (2020)",2295,-0.0543699211931051,0.00357142857142857,0.0228863861509773,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000713929808624776
"Wu et al (2020)","Wu et al (2020)",2296,0.00806728940015711,0.00357142857142857,0.355029279182253,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000713929808624775
"Wu et al (2020)","Wu et al (2020)",2297,-0.120787009599451,0.00440528634361234,-0.326575129979023,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000554675133879168
"Wu et al (2020)","Wu et al (2020)",2298,-0.125248557736906,0.00440528634361234,-0.35003013670504,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000554675133879166
"Wu et al (2020)","Wu et al (2020)",2299,-0.16726592634743,0.00347222222222222,-0.578499248669694,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.00073449787154044
"Wu et al (2020)","Wu et al (2020)",2300,-0.0983248371571758,0.00347222222222222,-0.211234818783782,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000734497871540441
"Wu et al (2020)","Wu et al (2020)",2301,-0.031954373869363,0.0045662100456621,0.140110739533167,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000526421708390557
"Wu et al (2020)","Wu et al (2020)",2302,-0.0967935497252166,0.0045662100456621,-0.199993308149116,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00052642170839056
"Xiang & Gong (2026)","Xiang & Gong (2026)",2303,-0.381416673003527,0.000274574409665019,-1.80295756754503,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.000767947224644986
"Xiang & Gong (2026)","Xiang & Gong (2026)",2304,-0.148749133477031,0.000274800769442154,-0.5031595192397,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767888730459532
"Xiang & Gong (2026)","Xiang & Gong (2026)",2305,-0.0956304323373672,0.000274800769442154,-0.206413178260533,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767888730459538
"Xiang & Gong (2026)","Xiang & Gong (2026)",2306,-0.0652406396707437,0.000274800769442154,-0.0366413355111204,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00076788873045954
"Xiang & Gong (2026)","Xiang & Gong (2026)",2307,-0.0430694293818095,0.000274800769442154,0.0872175952828065,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767888730459538
"Xiang & Gong (2026)","Xiang & Gong (2026)",2308,-0.032968898128494,0.000274800769442154,0.143643969178629,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767888730459539
"Xiang & Gong (2026)","Xiang & Gong (2026)",2309,-0.0693738426731345,0.000274800769442154,-0.0597313742577141,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767888730459536
"Xiang & Gong (2026)","Xiang & Gong (2026)",2310,-0.0914285812484336,0.000275330396475771,-0.182938135637951,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767751956421849
"Xiang & Gong (2026)","Xiang & Gong (2026)",2311,-0.0817660766225632,0.000274800769442154,-0.128960289915535,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767888730459534
"Xiang & Gong (2026)","Xiang & Gong (2026)",2312,-0.0700032959817877,0.000360880548538434,-0.0631667956226867,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000747071498519302
"Xiang & Gong (2026)","Xiang & Gong (2026)",2313,-0.0498066927256501,0.000276090557702927,0.0495789404718158,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00076755586321772
"Xiang & Gong (2026)","Xiang & Gong (2026)",2314,-0.103050402186542,0.000274800769442154,-0.247864660613783,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000767888730459535
"Yang et al (2024)","Yang et al (2024)",2315,-0.0391278491257042,0.000302846759539673,0.108924355858338,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898492
"Yang et al (2024)","Yang et al (2024)",2316,-0.0565023578826639,0.000302846759539673,0.011942028089436,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898487
"Yang et al (2024)","Yang et al (2024)",2317,-0.0550550606500386,0.000302846759539673,0.0200206596385015,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898491
"Yang et al (2024)","Yang et al (2024)",2318,-0.0463689630085962,0.000302846759539673,0.0685053667619546,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898493
"Yang et al (2024)","Yang et al (2024)",2319,-0.0387322572085762,0.000375657400450789,0.111005635872874,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000408232686028742
"Yang et al (2024)","Yang et al (2024)",2320,-0.050343256823005,0.000375657400450789,0.0462691688362989,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000408232686028741
"Yang et al (2024)","Yang et al (2024)",2321,-0.0155067235444581,0.00194174757281553,0.234810398786917,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000165546457576009
"Yang et al (2024)","Yang et al (2024)",2322,-0.034089443308184,0.000359195402298851,0.136926751045793,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000412530657372791
"Yang et al (2024)","Yang et al (2024)",2323,-0.0490831510808557,0.000603864734299517,0.0531071674698967,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000356297186237569
"Yang et al (2024)","Yang et al (2024)",2324,-0.0287522633648732,0.000608642726719416,0.166042838669825,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000355328020802213
"Yang et al (2024)","Yang et al (2024)",2325,-0.044341679713896,0.000302846759539673,0.0798214077342368,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898489
"Yang et al (2024)","Yang et al (2024)",2326,-0.0512458409918042,0.000302846759539673,0.0412832457988528,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00042803887389849
"Yang et al (2024)","Yang et al (2024)",2327,-0.0321075776307031,0.000302846759539673,0.148110630456298,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898488
"Yang et al (2024)","Yang et al (2024)",2328,-0.0215676230349387,0.000302846759539673,0.206943334481171,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898487
"Yang et al (2024)","Yang et al (2024)",2329,-0.038258770171604,0.000302846759539673,0.113775445530145,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898488
"Yang et al (2024)","Yang et al (2024)",2330,-0.0651835537365831,0.000302846759539673,-0.0365153178711274,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898488
"Yang et al (2024)","Yang et al (2024)",2331,-0.0546415258616963,0.000302846759539673,0.0223289589376564,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898489
"Yang et al (2024)","Yang et al (2024)",2332,-0.0550550606500386,0.000302846759539673,0.0200206596385015,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000428038873898491
"Yang et al (2024)","Yang et al (2024)",2333,-0.0552973252436206,0.000681663258350375,0.0185627614657062,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000340975276312519
"Yang et al (2024)","Yang et al (2024)",2334,-0.0693665637201438,0.000684462696783025,-0.0595012738246967,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000340441164026925
"Yang et al (2024)","Yang et al (2024)",2335,-0.0533444081157948,0.000691085003455425,0.0293947999045766,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000339182144118483
"Yang et al (2024)","Yang et al (2024)",2336,-0.0851432849301639,0.000655307994757536,-0.14710567994093,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000346060098310661
"Yang et al (2024)","Yang et al (2024)",2337,-0.0444580488022263,0.000482392667631452,0.0789504650314945,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000382395516370817
"Yang et al (2024)","Yang et al (2024)",2338,-0.0483029822860087,0.000470809792843691,0.0575596005972882,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000385050026737494
"Yilmaz (2022)","Yilmaz (2022)",2339,-0.21840781899612,6.61288189392937e-05,-0.898237399147941,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.00211171716482642
"Yilmaz (2022)","Yilmaz (2022)",2340,-0.0705974879281974,6.61288189392937e-05,-0.0682582879713464,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00211171716482642
"Yilmaz (2022)","Yilmaz (2022)",2341,0.0167193776291176,6.61288189392937e-05,0.422040150185079,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00211171716482642
"Yilmaz (2022)","Yilmaz (2022)",2342,0.388723024436646,6.61288189392937e-05,2.51090128662271,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.00211171716482642
"Zhang et al (2023)","Zhang et al (2023)",2343,-0.00677215593474102,3.18319274232055e-05,0.290666912258305,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711022e-05
"Zhang et al (2023)","Zhang et al (2023)",2344,-0.0122432701992994,3.18319274232055e-05,0.260008922226494,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710983e-05
"Zhang et al (2023)","Zhang et al (2023)",2345,-0.0145324524497886,3.18319274232055e-05,0.24718123791525,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711097e-05
"Zhang et al (2023)","Zhang et al (2023)",2346,-0.0145324524497886,3.18319274232055e-05,0.24718123791525,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710978e-05
"Zhang et al (2023)","Zhang et al (2023)",2347,-0.00328825169045413,3.18319274232055e-05,0.310189352556259,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711127e-05
"Zhang et al (2023)","Zhang et al (2023)",2348,-0.00756424688315822,3.18319274232055e-05,0.286228343581687,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710917e-05
"Zhang et al (2023)","Zhang et al (2023)",2349,-0.00854224316154507,3.18319274232055e-05,0.280748033958442,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711011e-05
"Zhang et al (2023)","Zhang et al (2023)",2350,-0.00956509067642047,3.18319274232055e-05,0.275016395502589,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711006e-05
"Zhang et al (2023)","Zhang et al (2023)",2351,-0.0145324524497886,3.18319274232055e-05,0.24718123791525,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711004e-05
"Zhang et al (2023)","Zhang et al (2023)",2352,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.5692442171099e-05
"Zhang et al (2023)","Zhang et al (2023)",2353,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710879e-05
"Zhang et al (2023)","Zhang et al (2023)",2354,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711001e-05
"Zhang et al (2023)","Zhang et al (2023)",2355,-0.000566622415178674,3.18319274232055e-05,0.325440301294837,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710865e-05
"Zhang et al (2023)","Zhang et al (2023)",2356,-0.00217388435200418,3.18319274232055e-05,0.316433832401122,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710936e-05
"Zhang et al (2023)","Zhang et al (2023)",2357,-0.00271778632004289,3.18319274232055e-05,0.313386017950886,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711018e-05
"Zhang et al (2023)","Zhang et al (2023)",2358,-0.00287771123435738,3.18319274232055e-05,0.31248986111851,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710961e-05
"Zhang et al (2023)","Zhang et al (2023)",2359,0.00209792155498231,3.18319274232055e-05,0.340371366252792,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710901e-05
"Zhang et al (2023)","Zhang et al (2023)",2360,-0.00303998296854634,3.18319274232055e-05,0.311580553623063,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710903e-05
"Zhang et al (2023)","Zhang et al (2023)",2361,-0.00389455787326251,3.18319274232055e-05,0.306791849230625,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710997e-05
"Zhang et al (2023)","Zhang et al (2023)",2362,-0.00426187261555815,3.18319274232055e-05,0.304733560705966,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710964e-05
"Zhang et al (2023)","Zhang et al (2023)",2363,0.00337241910922619,3.18319274232055e-05,0.347513153359432,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711009e-05
"Zhang et al (2023)","Zhang et al (2023)",2364,0.00435653147258362,3.18319274232055e-05,0.353027735136939,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711004e-05
"Zhang et al (2023)","Zhang et al (2023)",2365,0.00464821400950852,3.18319274232055e-05,0.354662210287171,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711037e-05
"Zhang et al (2023)","Zhang et al (2023)",2366,0.00464821400950852,3.18319274232055e-05,0.354662210287171,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710963e-05
"Zhang et al (2023)","Zhang et al (2023)",2367,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711094e-05
"Zhang et al (2023)","Zhang et al (2023)",2368,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711039e-05
"Zhang et al (2023)","Zhang et al (2023)",2369,-0.0131248721125724,3.18319274232055e-05,0.255068769021463,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711026e-05
"Zhang et al (2023)","Zhang et al (2023)",2370,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711059e-05
"Zhang et al (2023)","Zhang et al (2023)",2371,-0.0131248721125724,3.18319274232055e-05,0.255068769021463,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.5692442171106e-05
"Zhang et al (2023)","Zhang et al (2023)",2372,-0.011057748403187,3.18319274232055e-05,0.266652123894416,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710975e-05
"Zhang et al (2023)","Zhang et al (2023)",2373,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710959e-05
"Zhang et al (2023)","Zhang et al (2023)",2374,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710976e-05
"Zhang et al (2023)","Zhang et al (2023)",2375,-0.0402339258847279,3.18319274232055e-05,0.103160207048548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710945e-05
"Zhang et al (2023)","Zhang et al (2023)",2376,-0.00901667451118525,3.18319274232055e-05,0.278089505752905,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710996e-05
"Zhang et al (2023)","Zhang et al (2023)",2377,-0.00901667451118525,3.18319274232055e-05,0.278089505752905,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711067e-05
"Zhang et al (2023)","Zhang et al (2023)",2378,-0.00854224316154507,3.18319274232055e-05,0.280748033958442,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711041e-05
"Zhang et al (2023)","Zhang et al (2023)",2379,-0.00691979821774868,3.18319274232055e-05,0.289839582500262,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710907e-05
"Zhang et al (2023)","Zhang et al (2023)",2380,-0.00812152787083082,3.18319274232055e-05,0.28310555832464,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711045e-05
"Zhang et al (2023)","Zhang et al (2023)",2381,-0.00812152787083082,3.18319274232055e-05,0.28310555832464,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710976e-05
"Zhang et al (2023)","Zhang et al (2023)",2382,0.00328825169045413,3.18319274232055e-05,0.34704151197873,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711033e-05
"Zhang et al (2023)","Zhang et al (2023)",2383,0.00303998296854634,3.18319274232055e-05,0.345650310911926,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710944e-05
"Zhang et al (2023)","Zhang et al (2023)",2384,0.00303998296854634,3.18319274232055e-05,0.345650310911926,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711099e-05
"Zhang et al (2023)","Zhang et al (2023)",2385,-0.0192877063582101,0.000113340133741358,0.220254236747149,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704582e-05
"Zhang et al (2023)","Zhang et al (2023)",2386,-0.075937880033866,0.000113340133741358,-0.0967801794611529,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704567e-05
"Zhang et al (2023)","Zhang et al (2023)",2387,-0.075937880033866,0.000113340133741358,-0.0967801794611529,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704564e-05
"Zhang et al (2023)","Zhang et al (2023)",2388,-0.075937880033866,0.000113340133741358,-0.0967801794611529,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704639e-05
"Zhang et al (2023)","Zhang et al (2023)",2389,-0.00636295346440749,0.000113340133741358,0.292585727057904,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704682e-05
"Zhang et al (2023)","Zhang et al (2023)",2390,-0.020863837107398,0.000113340133741358,0.211433651398238,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704536e-05
"Zhang et al (2023)","Zhang et al (2023)",2391,-0.0247643646426003,0.000113340133741358,0.18960491920216,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704544e-05
"Zhang et al (2023)","Zhang et al (2023)",2392,-0.027420453080644,0.000113340133741358,0.174740508509017,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704592e-05
"Zhang et al (2023)","Zhang et al (2023)",2393,-0.0103691692043849,0.000113340133741358,0.270165526272641,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704412e-05
"Zhang et al (2023)","Zhang et al (2023)",2394,-0.027420453080644,0.000113340133741358,0.174740508509017,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704605e-05
"Zhang et al (2023)","Zhang et al (2023)",2395,-0.027420453080644,0.000113340133741358,0.174740508509017,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704561e-05
"Zhang et al (2023)","Zhang et al (2023)",2396,-0.075937880033866,0.000113340133741358,-0.0967801794611529,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.79855976704624e-05
"Zhang et al (2023)","Zhang et al (2023)",2397,-0.00792711038345465,3.18319274232055e-05,0.284194998080742,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710953e-05
"Zhang et al (2023)","Zhang et al (2023)",2398,-0.0145324524497886,3.18319274232055e-05,0.24718123791525,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711031e-05
"Zhang et al (2023)","Zhang et al (2023)",2399,-0.0402339258847279,3.18319274232055e-05,0.103160207048547,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711033e-05
"Zhang et al (2023)","Zhang et al (2023)",2400,-0.0402339258847279,3.18319274232055e-05,0.103160207048547,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710985e-05
"Zhang et al (2023)","Zhang et al (2023)",2401,-0.00217388435200418,3.18319274232055e-05,0.316433832401121,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710965e-05
"Zhang et al (2023)","Zhang et al (2023)",2402,-0.00380531021125781,3.18319274232055e-05,0.307291958312576,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711085e-05
"Zhang et al (2023)","Zhang et al (2023)",2403,-0.00398479097270683,3.18319274232055e-05,0.306286218141684,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711034e-05
"Zhang et al (2023)","Zhang et al (2023)",2404,-0.00426187261555815,3.18319274232055e-05,0.304733560705966,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711105e-05
"Zhang et al (2023)","Zhang et al (2023)",2405,-0.0131248721125724,3.18319274232055e-05,0.255068769021462,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711035e-05
"Zhang et al (2023)","Zhang et al (2023)",2406,-0.0402339258847279,3.18319274232055e-05,0.103160207048547,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421710946e-05
"Zhang et al (2023)","Zhang et al (2023)",2407,-0.0402339258847279,3.18319274232055e-05,0.103160207048547,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711046e-05
"Zhang et al (2023)","Zhang et al (2023)",2408,-0.0402339258847279,3.18319274232055e-05,0.103160207048547,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.56924421711032e-05
"Zhang et al (2023)","Zhang et al (2023)",2409,-0.0276310467961138,0.0001150880423524,0.173557228408868,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.76959551292555e-05
"Zhang et al (2023)","Zhang et al (2023)",2410,-0.0765215881287632,0.0001150880423524,-0.100043972238563,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.76959551292639e-05
"Zhang et al (2023)","Zhang et al (2023)",2411,-0.0765215881287632,0.0001150880423524,-0.100043972238563,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.76959551292507e-05
"Zhang et al (2023)","Zhang et al (2023)",2412,-0.0276310467961138,0.0001150880423524,0.173557228408868,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,7.76959551292559e-05
"Zhang et al (2023)","Zhang et al (2023)",2413,-0.00074984213178969,4.40082735554284e-05,0.324351556229147,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.2187315771948e-05
"Zhang et al (2023)","Zhang et al (2023)",2414,-0.00932062132041588,4.40082735554284e-05,0.276333601225592,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.21873157719353e-05
"Zhang et al (2023)","Zhang et al (2023)",2415,-0.0136237711392185,4.40082735554284e-05,0.252225121725032,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.21873157719465e-05
"Zhang et al (2023)","Zhang et al (2023)",2416,-0.0154321541579641,4.40082735554284e-05,0.242093621133049,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.21873157719446e-05
"Zhang et al (2023)","Zhang et al (2023)",2417,-0.00689070198846812,9.52018278750952e-05,0.289714613749222,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,8.11341102708798e-05
"Zhang et al (2023)","Zhang et al (2023)",2418,-0.004699726874378,9.52018278750952e-05,0.30197960829409,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,8.11341102708667e-05
"Zhang et al (2023)","Zhang et al (2023)",2419,-0.00415749806163611,9.52018278750952e-05,0.305014984363667,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,8.11341102708711e-05
"Zhang et al (2023)","Zhang et al (2023)",2420,-0.00554191408250137,9.52018278750952e-05,0.297265076646988,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,8.1134110270874e-05
"Zhang et al (2023)","Zhang et al (2023)",2421,0.000956430061990633,4.78285823608188e-05,0.333890930597742,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.11903992482348e-05
"Zhang et al (2023)","Zhang et al (2023)",2422,-0.00812555745275103,4.78285823608188e-05,0.283012022449494,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.11903992482435e-05
"Zhang et al (2023)","Zhang et al (2023)",2423,-0.0135541575904854,4.78285823608188e-05,0.252600039683274,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.1190399248243e-05
"Zhang et al (2023)","Zhang et al (2023)",2424,-0.015007341421468,4.78285823608188e-05,0.244459045595903,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.1190399248234e-05
"Zhang et al (2023)","Zhang et al (2023)",2425,-0.0506090461407314,5.03600745329103e-05,0.0450103449556468,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.05514913404773e-05
"Zhang et al (2023)","Zhang et al (2023)",2426,-0.0506090461407314,5.03600745329103e-05,0.0450103449556468,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.05514913404707e-05
"Zhang et al (2023)","Zhang et al (2023)",2427,-0.0506090461407314,5.03600745329103e-05,0.0450103449556468,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.05514913404794e-05
"Zhang et al (2023)","Zhang et al (2023)",2428,-0.0506090461407314,5.03600745329103e-05,0.0450103449556468,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,9.05514913404723e-05
